timestamp,motor_id,position,velocity,torque
1784248587.587981,0,0.000424,-0.046528,-0.003906
1784248587.596125,0,0.012026,1.787467,0.042969
1784248587.606217,0,0.030686,1.822364,0.023438
1784248587.616189,0,0.049982,1.872770,0.023438
1784248587.626202,0,0.069399,1.748694,0.050781
1784248587.636160,0,0.088392,2.000723,0.019531
1784248587.646153,0,0.106840,1.799100,0.023438
1784248587.656197,0,0.126196,1.857260,0.039062
1784248587.666115,0,0.145735,1.837873,0.023438
1784248587.676111,0,0.164304,2.043374,0.023438
1784248587.686069,0,0.182933,1.849505,0.039062
1784248587.696063,0,0.202350,1.884402,0.035156
1784248587.706010,0,0.221586,1.954194,0.011719
1784248587.716099,0,0.240912,1.845628,0.023438
1784248587.726074,0,0.260026,1.799100,0.023438
1784248587.736331,0,0.279504,2.023987,0.011719
1784248587.746072,0,0.298255,2.023987,0.027344
1784248587.755937,0,0.317187,1.752571,0.042969
1784248587.766096,0,0.336756,1.965827,0.007812
1784248587.776143,0,0.355597,1.880524,0.023438
1784248587.786117,0,0.374954,1.930930,0.019531
1784248587.796105,0,0.394371,1.822364,0.019531
1784248587.806140,0,0.413606,2.027864,0.023438
1784248587.816112,0,0.432751,1.942562,0.023438
1784248587.826203,0,0.452107,1.927053,0.027344
1784248587.836011,0,0.470858,2.055006,0.007812
1784248587.846066,0,0.490306,1.791345,0.035156
1784248587.856049,0,0.509450,1.795222,0.035156
1784248587.866080,0,0.529019,1.977458,0.019531
1784248587.876106,0,0.547800,1.849505,0.035156
1784248587.886045,0,0.567489,1.818486,0.027344
1784248587.897147,0,0.587240,1.876647,0.023438
1784248587.907167,0,0.606203,1.989091,0.007812
1784248587.916040,0,0.625347,1.868892,0.027344
1784248587.926137,0,0.644249,1.927053,0.027344
1784248587.936113,0,0.663818,1.969704,0.000000
1784248587.946131,0,0.683205,1.802977,0.035156
1784248587.956155,0,0.702228,1.826241,0.035156
1784248587.966187,0,0.721827,1.865015,0.023438
1784248587.976065,0,0.740366,1.969704,0.023438
1784248587.986097,0,0.759783,1.958072,0.027344
1784248587.996058,0,0.778988,1.818486,0.011719
1784248588.006051,0,0.798163,1.896034,0.019531
1784248588.016062,0,0.817519,1.799100,0.035156
1784248588.026084,0,0.836997,1.965827,0.027344
1784248588.037178,0,0.857020,1.985213,0.019531
1784248588.047255,0,0.876013,1.888279,0.035156
1784248588.057478,0,0.895339,1.861138,0.023438
1784248588.067542,0,0.914726,2.004600,0.023438
1784248588.077112,0,0.933386,1.954194,0.023438
1784248588.087494,0,0.953015,1.946440,0.035156
1784248588.097237,0,0.972523,1.872770,0.023438
1784248588.107137,0,0.991092,2.008477,0.019531
1784248588.116095,0,1.010358,1.938685,0.039062
1784248588.127198,0,1.029714,1.907666,0.027344
1784248588.137000,0,1.049465,1.965827,0.011719
1784248588.145998,0,1.068064,1.768081,0.027344
1784248588.157246,0,1.087723,1.907666,0.019531
1784248588.167186,0,1.106898,1.919298,0.023438
1784248588.176094,0,1.125770,1.911543,0.019531
1784248588.187205,0,1.145399,1.868892,0.023438
1784248588.196109,0,1.164453,1.923175,0.023438
1784248588.206161,0,1.183416,1.899911,0.003906
1784248588.217503,0,1.202802,1.896034,0.035156
1784248588.227528,0,1.222220,1.830119,0.019531
1784248588.237525,0,1.241637,2.120921,0.007812
1784248588.246130,0,1.260085,1.880524,0.050781
1784248588.257262,0,1.279744,1.946440,0.019531
1784248588.266074,0,1.298737,1.961949,0.023438
1784248588.277127,0,1.317851,1.896034,0.027344
1784248588.287222,0,1.337238,1.787467,0.039062
1784248588.297221,0,1.356383,1.868892,0.023438
1784248588.306129,0,1.375224,1.896034,0.019531
1784248588.316201,0,1.394278,1.833996,0.035156
1784248588.326110,0,1.413544,1.845628,0.027344
1784248588.337500,0,1.433021,2.000723,0.019531
1784248588.347511,0,1.451893,1.845628,0.035156
1784248588.356128,0,1.471129,2.020110,0.023438
1784248588.367134,0,1.490455,1.934808,0.023438
1784248588.377125,0,1.509448,1.814609,0.035156
1784248588.385993,0,1.528835,1.892156,0.035156
1784248588.397006,0,1.548706,2.020110,0.019531
1784248588.407045,0,1.567639,1.923175,0.011719
1784248588.417162,0,1.587056,1.764203,0.027344
1784248588.427065,0,1.606352,1.954194,0.019531
1784248588.437124,0,1.625405,1.919298,0.023438
1784248588.447151,0,1.644792,1.927053,0.027344
1784248588.455992,0,1.663755,1.954194,0.019531
1784248588.467103,0,1.683081,2.020110,0.019531
1784248588.477009,0,1.702438,1.899911,0.019531
1784248588.487119,0,1.721976,1.787467,0.035156
1784248588.497045,0,1.741302,1.927053,0.011719
1784248588.507135,0,1.760568,1.919298,0.019531
1784248588.517155,0,1.779501,1.771958,0.035156
1784248588.527074,0,1.798827,1.865015,0.003906
1784248588.537465,0,1.818214,1.930930,0.011719
1784248588.546092,0,1.836904,1.799100,0.023438
1784248588.556043,0,1.856533,1.880524,0.035156
1784248588.567162,0,1.876041,1.934808,0.019531
1784248588.577433,0,1.895186,1.961949,0.027344
1784248588.587158,0,1.914451,1.814609,0.039062
1784248588.597450,0,1.933959,2.023987,0.011719
1784248588.606103,0,1.952710,1.888279,0.023438
1784248588.617426,0,1.972370,1.930930,0.035156
1784248588.627037,0,1.991999,1.849505,0.011719
1784248588.637148,0,2.010810,2.023987,0.023438
1784248588.647054,0,2.030076,2.008477,0.023438
1784248588.657049,0,2.049614,2.023987,0.023438
1784248588.665971,0,2.068395,1.919298,0.019531
1784248588.676076,0,2.087630,1.977458,0.023438
1784248588.686054,0,2.107138,1.899911,0.027344
1784248588.697446,0,2.126707,1.837873,0.007812
1784248588.707052,0,2.145912,1.981336,0.035156
1784248588.717189,0,2.164845,1.806854,0.039062
1784248588.726035,0,2.183747,1.930930,0.011719
1784248588.737230,0,2.203588,1.942562,0.023438
1784248588.747208,0,2.222793,1.958072,0.023438
1784248588.756112,0,2.241756,1.876647,0.019531
1784248588.767395,0,2.260749,1.865015,0.019531
1784248588.777440,0,2.280408,1.853383,0.035156
1784248588.787426,0,2.299462,1.934808,0.035156
1784248588.795991,0,2.318304,2.051129,0.019531
1784248588.807039,0,2.337781,1.965827,0.039062
1784248588.817162,0,2.356956,1.954194,0.035156
1784248588.827174,0,2.376282,1.872770,0.027344
1784248588.837178,0,2.395063,1.919298,0.027344
1784248588.847179,0,2.414208,1.927053,0.035156
1784248588.857160,0,2.433352,1.896034,0.027344
1784248588.867168,0,2.452315,1.865015,0.011719
1784248588.877161,0,2.471641,1.896034,0.039062
1784248588.887438,0,2.490847,1.927053,0.035156
1784248588.897267,0,2.509537,1.981336,0.019531
1784248588.906998,0,2.528924,1.802977,0.039062
1784248588.917151,0,2.547795,1.802977,0.027344
1784248588.927177,0,2.567243,1.954194,0.019531
1784248588.937459,0,2.585902,1.899911,0.035156
1784248588.947443,0,2.605350,1.861138,0.027344
1784248588.957431,0,2.624525,1.896034,0.027344
1784248588.967185,0,2.643730,2.008477,0.019531
1784248588.977464,0,2.662784,1.737062,0.035156
1784248588.985996,0,2.681504,1.989091,0.023438
1784248588.997004,0,2.700861,1.950317,0.011719
1784248589.007029,0,2.719944,1.826241,0.042969
1784248589.017188,0,2.739362,1.880524,0.019531
1784248589.027183,0,2.758537,1.989091,0.019531
1784248589.037221,0,2.777257,1.884402,0.035156
1784248589.047397,0,2.796462,1.853383,0.027344
1784248589.057413,0,2.815546,1.822364,0.023438
1784248589.067439,0,2.834418,1.822364,0.019531
1784248589.075912,0,2.853381,1.857260,0.050781
1784248589.086996,0,2.872949,1.954194,0.023438
1784248589.095958,0,2.891791,2.043374,0.019531
1784248589.107226,0,2.911117,1.845628,0.035156
1784248589.117345,0,2.930413,1.969704,0.023438
1784248589.127097,0,2.949406,1.868892,0.023438
1784248589.137089,0,2.968520,1.868892,0.035156
1784248589.147324,0,2.987907,1.861138,0.027344
1784248589.157115,0,3.006961,1.938685,0.019531
1784248589.165915,0,3.025712,1.961949,0.019531
1784248589.175913,0,3.044886,1.795222,0.039062
1784248589.187091,0,3.064394,1.930930,0.019531
1784248589.197106,0,3.083660,1.923175,0.027344
1784248589.207134,0,3.103077,1.833996,0.035156
1784248589.217119,0,3.122313,1.942562,0.019531
1784248589.227328,0,3.141397,1.989091,0.019531
1784248589.235935,0,3.160420,1.930930,0.035156
1784248589.245877,0,3.179867,1.981336,0.019531
1784248589.255882,0,3.198709,1.950317,0.019531
1784248589.266887,0,3.218671,1.857260,0.019531
1784248589.277063,0,3.238058,1.938685,0.023438
1784248589.286980,0,3.256839,1.973581,0.007812
1784248589.297171,0,3.276499,1.961949,0.035156
1784248589.307045,0,3.295764,1.911543,0.035156
1784248589.317392,0,3.314757,1.965827,0.011719
1784248589.327001,0,3.333781,1.954194,0.027344
1784248589.336004,0,3.352804,1.934808,0.035156
1784248589.346029,0,3.372221,1.923175,0.027344
1784248589.356906,0,3.391275,1.806854,0.023438
1784248589.366950,0,3.410844,1.915421,0.027344
1784248589.377180,0,3.429958,1.888279,0.039062
1784248589.387216,0,3.449163,1.954194,0.019531
1784248589.396972,0,3.467913,1.830119,0.039062
1784248589.407273,0,3.486573,1.783590,0.042969
1784248589.417074,0,3.506233,1.880524,0.019531
1784248589.427295,0,3.524650,1.865015,0.039062
1784248589.437288,0,3.543886,1.961949,0.027344
1784248589.446894,0,3.563697,1.880524,0.019531
1784248589.456882,0,3.582508,2.004600,0.023438
1784248589.467071,0,3.601622,1.818486,0.027344
1784248589.476890,0,3.621161,1.907666,0.027344
1784248589.487280,0,3.639881,1.961949,0.007812
1784248589.497381,0,3.658965,1.927053,0.042969
1784248589.506264,0,3.677594,1.896034,0.027344
1784248589.516131,0,3.697011,2.039496,0.011719
1784248589.525815,0,3.715914,1.865015,0.035156
1784248589.535829,0,3.735270,1.833996,0.027344
1784248589.545906,0,3.754627,1.845628,0.035156
1784248589.556242,0,3.773650,1.872770,0.023438
1784248589.565959,0,3.793188,1.849505,0.035156
1784248589.576075,0,3.812424,1.907666,0.023438
1784248589.586191,0,3.831629,1.950317,0.007812
1784248589.596134,0,3.850864,1.942562,0.039062
1784248589.605952,0,3.870130,1.899911,0.027344
