timestamp,motor_id,position,velocity,torque
1784249519.889017,0,25.531754,0.011632,0.000000
1784249519.899075,0,25.546322,1.892156,0.042969
1784249519.909098,0,25.565710,1.958072,0.011719
1784249519.919101,0,25.584581,1.923175,0.027344
1784249519.929041,0,25.603725,1.892156,0.042969
1784249519.939040,0,25.623173,1.919298,0.019531
1784249519.949159,0,25.642258,1.876647,0.023438
1784249519.960519,0,25.662191,1.849505,0.035156
1784249519.969082,0,25.681183,1.946440,0.035156
1784249519.980070,0,25.700689,1.927053,0.023438
1784249519.990095,0,25.719410,1.861138,0.027344
1784249520.000188,0,25.738375,1.865015,0.042969
1784249520.010463,0,25.757399,1.989091,0.035156
1784249520.020495,0,25.776419,1.942562,0.035156
1784249520.030485,0,25.795687,1.927053,0.039062
1784249520.040197,0,25.814831,1.841751,0.007812
1784249520.049061,0,25.833067,1.810732,0.027344
1784249520.059087,0,25.852514,1.915421,0.035156
1784249520.069091,0,25.871931,2.062761,0.019531
1784249520.080227,0,25.891136,1.841751,0.019531
1784249520.090226,0,25.910343,1.822364,0.035156
1784249520.100106,0,25.929548,1.892156,0.042969
1784249520.110480,0,25.949177,1.973581,0.019531
1784249520.120548,0,25.968138,1.849505,0.035156
1784249520.130507,0,25.987495,1.814609,0.027344
1784249520.138999,0,26.006367,1.930930,0.007812
1784249520.149013,0,26.025543,1.996845,0.023438
1784249520.159099,0,26.045019,1.973581,0.023438
1784249520.170489,0,26.064617,1.961949,0.019531
1784249520.180149,0,26.083822,1.907666,0.007812
1784249520.190244,0,26.103151,1.899911,0.035156
1784249520.200510,0,26.122627,1.899911,0.027344
1784249520.210105,0,26.142136,1.985213,0.011719
1784249520.219081,0,26.161068,1.934808,0.027344
1784249520.229081,0,26.180395,1.876647,0.023438
1784249520.239078,0,26.199932,1.973581,0.007812
1784249520.250225,0,26.219440,1.981336,0.019531
1784249520.260197,0,26.238796,1.849505,0.027344
1784249520.270240,0,26.258394,1.919298,0.023438
1784249520.280088,0,26.277601,2.089902,0.003906
1784249520.289023,0,26.296896,1.930930,0.027344
1784249520.299014,0,26.316376,1.896034,0.023438
1784249520.309132,0,26.335701,1.973581,0.007812
1784249520.319034,0,26.354937,1.857260,0.019531
1784249520.330057,0,26.374687,1.903789,0.023438
1784249520.340043,0,26.394133,1.923175,0.011719
1784249520.350198,0,26.413309,1.973581,0.019531
1784249520.360256,0,26.432907,1.837873,0.027344
1784249520.370214,0,26.452475,1.810732,0.023438
1784249520.380170,0,26.471468,1.930930,0.007812
1784249520.390130,0,26.490826,1.868892,0.027344
1784249520.400069,0,26.510334,1.787467,0.027344
1784249520.410143,0,26.529570,1.965827,0.019531
1784249520.420453,0,26.548744,2.055006,0.023438
1784249520.430030,0,26.568222,1.938685,0.035156
1784249520.440053,0,26.587549,1.876647,0.011719
1784249520.450022,0,26.606722,1.899911,0.007812
1784249520.460048,0,26.626080,1.841751,0.035156
1784249520.470269,0,26.645496,1.938685,0.023438
1784249520.479077,0,26.664551,1.919298,0.011719
1784249520.490484,0,26.683847,1.965827,0.035156
1784249520.500110,0,26.703293,1.861138,0.023438
1784249520.510247,0,26.722469,1.896034,0.011719
1784249520.519046,0,26.741642,1.930930,0.019531
1784249520.530113,0,26.761120,1.872770,0.035156
1784249520.540521,0,26.780085,1.861138,0.023438
1784249520.550221,0,26.799349,1.888279,0.023438
1784249520.560477,0,26.818615,1.771958,0.042969
1784249520.570206,0,26.837881,1.868892,0.023438
1784249520.580487,0,26.856966,2.089902,0.011719
1784249520.589021,0,26.875868,1.946440,0.027344
1784249520.599035,0,26.895073,1.799100,0.011719
1784249520.609040,0,26.914398,1.919298,0.019531
1784249520.620105,0,26.933393,1.896034,0.027344
1784249520.630161,0,26.953022,1.814609,0.039062
1784249520.640487,0,26.972044,1.799100,0.019531
1784249520.650496,0,26.991219,1.934808,0.019531
1784249520.660475,0,27.010666,1.822364,0.039062
1784249520.670208,0,27.030054,1.888279,0.027344
1784249520.679007,0,27.048954,2.027864,0.019531
1784249520.688970,0,27.067886,1.903789,0.039062
1784249520.699014,0,27.087275,1.961949,0.019531
1784249520.710051,0,27.106997,1.958072,0.019531
1784249520.720224,0,27.126381,1.880524,0.019531
1784249520.730052,0,27.145981,1.865015,0.035156
1784249520.740197,0,27.165003,1.919298,0.023438
1784249520.750222,0,27.184055,1.934808,0.019531
1784249520.759098,0,27.202929,1.899911,0.035156
1784249520.770085,0,27.223042,1.989091,0.011719
1784249520.779012,0,27.241854,1.961949,0.019531
1784249520.790197,0,27.261515,1.923175,0.027344
1784249520.800433,0,27.280870,1.853383,0.019531
1784249520.810451,0,27.299925,2.074393,0.007812
1784249520.820470,0,27.318766,1.911543,0.035156
1784249520.830486,0,27.338394,1.876647,0.035156
1784249520.840263,0,27.357750,1.868892,0.019531
1784249520.850119,0,27.377016,1.861138,0.019531
1784249520.860171,0,27.396284,1.965827,0.023438
1784249520.870070,0,27.415609,1.958072,0.019531
1784249520.880203,0,27.434935,1.938685,0.019531
1784249520.890093,0,27.454231,1.830119,0.035156
1784249520.900446,0,27.473528,1.884402,0.023438
1784249520.910226,0,27.492731,2.004600,0.023438
1784249520.919015,0,27.511272,1.942562,0.011719
1784249520.929031,0,27.531021,1.833996,0.023438
1784249520.939057,0,27.550619,2.047251,0.019531
1784249520.950059,0,27.570038,1.989091,0.023438
1784249520.960001,0,27.589151,1.810732,0.039062
1784249520.970025,0,27.608721,1.973581,0.019531
1784249520.980017,0,27.627865,2.020110,0.019531
1784249520.990023,0,27.647070,1.888279,0.027344
1784249520.999039,0,27.666578,1.973581,0.027344
1784249521.010221,0,27.685844,1.919298,0.019531
1784249521.019059,0,27.704956,1.954194,0.027344
1784249521.030063,0,27.724314,1.771958,0.023438
1784249521.040237,0,27.743731,1.872770,0.007812
1784249521.050206,0,27.763058,1.958072,0.023438
1784249521.060222,0,27.782476,1.934808,0.023438
1784249521.070437,0,27.801710,1.915421,0.019531
1784249521.080228,0,27.820913,1.930930,0.027344
1784249521.090189,0,27.839546,1.810732,0.023438
1784249521.100183,0,27.859356,1.868892,0.035156
1784249521.110442,0,27.878227,1.950317,0.019531
1784249521.120064,0,27.897888,1.934808,0.035156
1784249521.130020,0,27.917122,1.861138,0.023438
1784249521.140126,0,27.936510,1.961949,0.019531
1784249521.150213,0,27.955351,1.938685,0.023438
1784249521.160424,0,27.974648,1.810732,0.027344
1784249521.170049,0,27.994457,1.989091,0.003906
1784249521.180393,0,28.013601,1.903789,0.019531
1784249521.190163,0,28.032595,1.927053,0.035156
1784249521.199045,0,28.051891,1.919298,0.023438
1784249521.209999,0,28.071188,1.845628,0.019531
1784249521.220006,0,28.090605,1.783590,0.023438
1784249521.230139,0,28.109961,1.977458,0.023438
1784249521.240265,0,28.129469,2.008477,0.011719
1784249521.250212,0,28.148462,1.942562,0.027344
1784249521.260440,0,28.167667,1.919298,0.019531
1784249521.270450,0,28.187296,1.899911,0.023438
1784249521.280447,0,28.206409,1.958072,0.019531
1784249521.289047,0,28.225494,1.973581,0.027344
1784249521.300053,0,28.245062,1.806854,0.023438
1784249521.310067,0,28.264179,1.954194,0.007812
1784249521.320002,0,28.283323,1.861138,0.035156
1784249521.330209,0,28.302708,1.853383,0.035156
1784249521.340440,0,28.321913,1.965827,0.011719
1784249521.350299,0,28.341089,1.961949,0.023438
1784249521.360120,0,28.360386,2.008477,0.035156
1784249521.370186,0,28.379772,1.880524,0.019531
1784249521.379064,0,28.398705,1.992968,0.019531
