timestamp,motor_id,position,velocity,torque
1783971439.627362,2,0.000000,0.000000,0.000000
1783971439.788745,2,0.000000,0.000000,0.000000
1783971439.950125,2,0.000000,0.000000,0.000000
1783971440.111429,2,0.000000,0.000000,0.000000
1783971440.272758,2,0.000000,0.000000,0.000000
1783971440.434082,2,0.000000,0.000000,0.000000
1783971440.595423,2,0.000000,0.000000,0.000000
1783971440.756788,2,0.000000,0.000000,0.000000
1783971440.918121,2,0.000000,0.000000,0.000000
1783971441.079449,2,0.000000,0.000000,0.000000
1783971441.240790,2,0.000000,0.000000,0.000000
1783971441.402435,2,0.000000,0.000000,0.000000
1783971441.564641,2,0.000000,0.000000,0.000000
1783971441.726053,2,0.000000,0.000000,0.000000
1783971441.887516,2,0.000000,0.000000,0.000000
1783971442.048914,2,0.000000,0.000000,0.000000
1783971442.210193,2,0.000000,0.000000,0.000000
1783971442.371501,2,0.000000,0.000000,0.000000
1783971442.533137,2,0.000000,0.000000,0.000000
1783971442.694753,2,0.000000,0.000000,0.000000
1783971442.856186,2,0.000000,0.000000,0.000000
1783971443.017590,2,0.000000,0.000000,0.000000
1783971443.178976,2,0.000000,0.000000,0.000000
1783971443.340308,2,0.000000,0.000000,0.000000
1783971443.501776,2,0.000000,0.000000,0.000000
1783971443.663141,2,0.000000,0.000000,0.000000
1783971443.824496,2,0.000000,0.000000,0.000000
1783971443.986012,2,0.000000,0.000000,0.000000
1783971444.147521,2,0.000000,0.000000,0.000000
1783971444.308934,2,0.000000,0.000000,0.000000
1783971444.470267,2,0.000000,0.000000,0.000000
1783971444.631697,2,0.000000,0.000000,0.000000
1783971444.793060,2,0.000000,0.000000,0.000000
1783971444.954388,2,0.000000,0.000000,0.000000
1783971445.116230,2,0.000000,0.000000,0.000000
1783971445.278055,2,0.000000,0.000000,0.000000
1783971445.439460,2,0.000000,0.000000,0.000000
1783971445.600897,2,0.000000,0.000000,0.000000
1783971445.762337,2,0.000000,0.000000,0.000000
1783971445.923828,2,0.000000,0.000000,0.000000
1783971446.085122,2,0.000000,0.000000,0.000000
1783971446.246503,2,0.000000,0.000000,0.000000
1783971446.407857,2,0.000000,0.000000,0.000000
1783971446.569212,2,0.000000,0.000000,0.000000
1783971446.730546,2,0.000000,0.000000,0.000000
1783971446.891794,2,0.000000,0.000000,0.000000
1783971447.053020,2,0.000000,0.000000,0.000000
1783971447.214323,2,0.000000,0.000000,0.000000
1783971447.375691,2,0.000000,0.000000,0.000000
1783971447.537313,2,0.000000,0.000000,0.000000
1783971447.698653,2,0.000000,0.000000,0.000000
1783971447.859956,2,0.000000,0.000000,0.000000
1783971448.021499,2,0.000000,0.000000,0.000000
1783971448.182919,2,0.000000,0.000000,0.000000
1783971448.344491,2,0.000000,0.000000,0.000000
1783971448.506041,2,0.000000,0.000000,0.000000
1783971448.667727,2,0.000000,0.000000,0.000000
1783971448.829419,2,0.000000,0.000000,0.000000
1783971448.990972,2,0.000000,0.000000,0.000000
1783971449.152476,2,0.000000,0.000000,0.000000
1783971449.314921,2,0.000000,0.000000,0.000000
1783971449.477659,2,0.000000,0.000000,0.000000
1783971449.640497,2,0.000000,0.000000,0.000000
1783971449.801742,2,0.000000,0.000000,0.000000
1783971449.962926,2,0.000000,0.000000,0.000000
1783971450.124301,2,0.000000,0.000000,0.000000
1783971450.285951,2,0.000000,0.000000,0.000000
1783971450.447503,2,0.000000,0.000000,0.000000
1783971450.608900,2,0.000000,0.000000,0.000000
1783971450.771085,2,0.000000,0.000000,0.000000
1783971450.932900,2,0.000000,0.000000,0.000000
1783971451.094739,2,0.000000,0.000000,0.000000
1783971451.256479,2,0.000000,0.000000,0.000000
1783971451.417723,2,0.000000,0.000000,0.000000
1783971451.579347,2,0.000000,0.000000,0.000000
1783971451.740766,2,0.000000,0.000000,0.000000
1783971451.902289,2,0.000000,0.000000,0.000000
1783971452.063658,2,0.000000,0.000000,0.000000
1783971452.225288,2,0.000000,0.000000,0.000000
1783971452.386742,2,0.000000,0.000000,0.000000
1783971452.548244,2,0.000000,0.000000,0.000000
1783971452.709682,2,0.000000,0.000000,0.000000
1783971452.871031,2,0.000000,0.000000,0.000000
1783971453.032588,2,0.000000,0.000000,0.000000
1783971453.194009,2,0.000000,0.000000,0.000000
1783971453.355537,2,0.000000,0.000000,0.000000
1783971453.516917,2,0.000000,0.000000,0.000000
1783971453.678309,2,0.000000,0.000000,0.000000
1783971453.840338,2,0.000000,0.000000,0.000000
1783971454.001976,2,0.000000,0.000000,0.000000
1783971454.164031,2,0.000000,0.000000,0.000000
1783971454.325562,2,0.000000,0.000000,0.000000
1783971454.486937,2,0.000000,0.000000,0.000000
1783971454.648191,2,0.000000,0.000000,0.000000
1783971454.809553,2,0.000000,0.000000,0.000000
1783971454.970869,2,0.000000,0.000000,0.000000
1783971455.132346,2,0.000000,0.000000,0.000000
1783971455.293736,2,0.000000,0.000000,0.000000
1783971455.455087,2,0.000000,0.000000,0.000000
1783971455.616457,2,0.000000,0.000000,0.000000
1783971455.778592,2,0.000000,0.000000,0.000000
1783971455.940185,2,0.000000,0.000000,0.000000
1783971456.102465,2,0.000000,0.000000,0.000000
1783971456.263920,2,0.000000,0.000000,0.000000
1783971456.426015,2,0.000000,0.000000,0.000000
1783971456.587495,2,0.000000,0.000000,0.000000
1783971456.748954,2,0.000000,0.000000,0.000000
1783971456.910381,2,0.000000,0.000000,0.000000
1783971457.072938,2,0.000000,0.000000,0.000000
1783971457.235754,2,0.000000,0.000000,0.000000
1783971457.397882,2,0.000000,0.000000,0.000000
1783971457.559487,2,0.000000,0.000000,0.000000
1783971457.721063,2,0.000000,0.000000,0.000000
1783971457.882499,2,0.000000,0.000000,0.000000
1783971458.043892,2,0.000000,0.000000,0.000000
1783971458.205276,2,0.000000,0.000000,0.000000
1783971458.366631,2,0.000000,0.000000,0.000000
1783971458.528910,2,0.000000,0.000000,0.000000
1783971458.690934,2,0.000000,0.000000,0.000000
1783971458.852340,2,0.000000,0.000000,0.000000
1783971459.013642,2,0.000000,0.000000,0.000000
1783971459.174995,2,0.000000,0.000000,0.000000
1783971459.336340,2,0.000000,0.000000,0.000000
1783971459.498218,2,0.000000,0.000000,0.000000
1783971459.659902,2,0.000000,0.000000,0.000000
1783971459.821179,2,0.000000,0.000000,0.000000
1783971459.982627,2,0.000000,0.000000,0.000000
1783971460.145230,2,0.000000,0.000000,0.000000
1783971460.307630,2,0.000000,0.000000,0.000000
1783971460.469880,2,0.000000,0.000000,0.000000
1783971460.631279,2,0.000000,0.000000,0.000000
1783971460.792611,2,0.000000,0.000000,0.000000
1783971460.953943,2,0.000000,0.000000,0.000000
